Date,Close,High,Low,Open,Volume,log_return,SMA_short,SMA_long,volatility,open_close_ratio,high_low_range,volume_zscore
2017-07-26,2529.449951171875,2610.760009765625,2450.800048828125,2577.77001953125,937404032,-0.018422250208638885,2447.2469970703123,2557.4948046875,0.07377337867926845,1.0191029944423249,0.06323902983863815,-0.5601435230224935
2017-07-27,2671.780029296875,2693.320068359375,2529.340087890625,2538.7099609375,789104000,0.0547430594223052,2454.9030029296873,2556.28720703125,0.07435610696579652,0.9501942274812217,0.061374805811354224,-0.9348470969656917
2017-07-28,2809.010009765625,2897.449951171875,2679.72998046875,2679.72998046875,1380099968,0.050087183657445335,2466.7864990234375,2556.3550048828124,0.07501276859840848,0.9539766576667835,0.07750772334246359,0.5856514976488361
2017-07-29,2726.449951171875,2808.760009765625,2692.800048828125,2807.02001953125,803745984,-0.029831732800538295,2477.1869995117186,2554.407802734375,0.07519975796451216,1.029551273561704,0.04253148343605516,-1.109154226332294
2017-07-30,2757.179931640625,2758.530029296875,2644.85009765625,2724.389892578125,705942976,0.01120801469662751,2496.4179931640624,2550.5972021484376,0.07369799375594879,0.988107399634601,0.04123050887468965,-1.2763630176308032
2017-07-31,2875.340087890625,2889.6201171875,2720.610107421875,2763.239990234375,860574976,0.0419625652194951,2523.2954956054687,2548.9418017578123,0.07388691527981525,0.9610132734808119,0.05877913728445675,-0.7694283400726649
2017-08-01,2718.260009765625,2921.35009765625,2685.610107421875,2871.300048828125,1324669952,-0.05617898537460666,2539.266491699219,2550.114404296875,0.07524631373979446,1.0563007359533996,0.08672459197702029,0.4850209478673796
2017-08-02,2710.669921875,2762.530029296875,2668.590087890625,2727.1298828125,1094950016,-0.002796165333308995,2556.904992675781,2549.98740234375,0.07507856191919578,1.0060722852327644,0.034655618025698505,-0.18697444458142992
2017-08-03,2804.72998046875,2813.31005859375,2685.139892578125,2709.56005859375,804796992,0.03411146270777818,2585.4744873046875,2555.954599609375,0.07387548350420879,0.9660680626877691,0.04569786286314953,-0.9812805258201653
2017-08-04,2895.889892578125,2899.330078125,2743.719970703125,2806.929931640625,1002120000,0.031985182588555545,2630.3259826660155,2564.5807958984374,0.06810867180789676,0.9692806134772266,0.05373481492534923,-0.4338987989148797
2017-08-05,3252.909912109375,3290.010009765625,2874.830078125,2897.6298828125,1945699968,0.11625750003820046,2696.4804809570314,2579.26779296875,0.07020952007880575,0.890780858094379,0.12763339374849098,1.8724948974918592
2017-08-06,3213.93994140625,3293.2900390625,3155.60009765625,3257.610107421875,1105030016,-0.01205237273640462,2745.756982421875,2590.428994140625,0.06490172111659734,1.0135877355556673,0.04284147927979145,-0.21536610639275783
2017-08-07,3378.93994140625,3397.679931640625,3180.889892578125,3212.780029296875,1482279936,0.05006445291700739,2798.7599853515626,2607.0419921875,0.0651208800306405,0.9508248400413348,0.06415918685203861,0.7318858358375222
2017-08-08,3419.93994140625,3484.85009765625,3345.830078125,3370.219970703125,1752760064,0.01206095642712161,2856.085485839844,2623.6487890625,0.06451334550255815,0.9854617415641865,0.0406498423694792,1.2831409368901363
2017-08-09,3342.469970703125,3422.760009765625,3247.669921875,3420.39990234375,1468960000,-0.022912944057223775,2882.3289794921875,2636.0623876953123,0.046128455679254804,1.023315073081788,0.05238344380811083,0.8415793586266296
2017-08-10,3381.280029296875,3453.449951171875,3319.469970703125,3341.840087890625,1515110016,0.011544298825368856,2918.00498046875,2649.905986328125,0.04366508077451565,0.9883357955967783,0.03962404157830449,0.9670525336464523
2017-08-11,3650.6201171875,3679.719970703125,3372.1201171875,3373.820068359375,2021190016,0.07664270358758349,2960.02998046875,2668.8101904296873,0.04517961068012969,0.9241772520989183,0.08425961717227515,2.019730662640357
2017-08-12,3884.7099609375,3949.919921875,3613.699951171875,3650.6298828125,2219589888,0.062151276619637826,3017.7454833984375,2691.60619140625,0.04532020424074979,0.9397432291010706,0.0865495684578688,2.0792209862852387
2017-08-13,4073.260009765625,4208.39013671875,3857.800048828125,3880.0400390625,3159089920,0.04739533913409287,3083.665478515625,2720.8969921875,0.04574561235598293,0.9525638014170761,0.0860711290342592,2.9086712683383853
2017-08-14,4325.1298828125,4325.1298828125,3989.159912109375,4066.10009765625,2463089920,0.05999850660357008,3171.0979736328127,2755.6113916015624,0.04174421001758052,0.9401105187186168,0.07767858533872606,1.5633496230217307
2017-08-15,4181.93017578125,4455.97021484375,3906.179931640625,4326.990234375,3258050048,-0.03366926614382545,3253.7219848632812,2789.68099609375,0.04272398678190563,1.034687345913577,0.13146806859356888,2.2464537264539874
2017-08-16,4376.6298828125,4381.22998046875,3994.419921875,4200.33984375,2272039936,0.0455060905777128,3338.9644775390625,2826.1645947265624,0.042436073016949905,0.9597201399746389,0.08838080188429802,0.8532006377393974
2017-08-17,4331.68994140625,4484.7001953125,4243.7099609375,4384.43994140625,2553359872,-0.010321242503651034,3415.0984741210937,2861.3025927734375,0.04268137173891106,1.0121776952444743,0.055634229973709606,1.1133033702392148
2017-08-18,4160.6201171875,4370.1298828125,4015.39990234375,4324.33984375,2941710080,-0.04029362277580252,3486.806982421875,2893.72859375,0.043403609390515276,1.0393498377528327,0.08525892066025502,1.4421588024659815
2017-08-19,4193.7001953125,4243.259765625,3970.550048828125,4137.75,2975820032,0.007919315940433566,3558.6329956054688,2927.9857958984376,0.04344939550432829,0.9866585133159881,0.06502842456446833,1.345529802215748
2017-08-20,4087.659912109375,4196.2900390625,4069.8798828125,4189.31005859375,2109769984,-0.025610788049179205,3619.248986816406,2961.0479931640625,0.04434894822291396,1.0248675644916654,0.030924822262126,0.18110614120436455
2017-08-21,4001.739990234375,4109.14013671875,3988.60009765625,4090.47998046875,2800890112,-0.021243393592236003,3683.422985839844,2990.9533935546874,0.04191149415362275,1.0221753513349021,0.03012190680970259,0.9944292296809183
2017-08-22,4100.52001953125,4128.759765625,3674.580078125,3998.35009765625,3764239872,0.024384535605044045,3752.915490722656,3021.6825927734376,0.04159552224654513,0.975083667098721,0.11076148521082442,1.944811526301388
2017-08-23,4151.52001953125,4255.77978515625,4078.409912109375,4089.010009765625,2369819904,0.012360737249258057,3820.254992675781,3052.6801953125,0.04151055974890897,0.9849428620188412,0.042724079906256096,0.14821960784928317
2017-08-24,4334.68017578125,4376.39013671875,4130.259765625,4137.60009765625,2037750016,0.04317329334896507,3892.1945068359373,3087.3339990234376,0.04176076377086461,0.9545341132141358,0.0567816681075875,-0.3960716680527971
2017-08-25,4371.60009765625,4455.7001953125,4307.35009765625,4332.81982421875,1727970048,0.008481266861428458,3948.129016113281,3122.5947998046877,0.03513718864452791,0.9911290436976861,0.033934965308419926,-0.820395174094592
2017-08-26,4352.39990234375,4379.27978515625,4269.52001953125,4372.06005859375,1511609984,-0.0044017025017839126,4005.0520141601564,3159.269599609375,0.03487033824250877,1.00451708406652,0.025218217095790026,-1.214704720772271
2017-08-27,4382.8798828125,4416.58984375,4317.2900390625,4345.10009765625,1537459968,0.006978621159059976,4055.2490112304686,3195.5003955078123,0.033918472246812256,0.9913801458934789,0.02265629160335993,-1.1863464788959803
2017-08-28,4382.66015625,4403.93017578125,4224.64013671875,4384.4501953125,1959330048,-5.013417577619334e-05,4103.385021972656,3232.7847998046873,0.03404413318595594,1.000408436656889,0.04090895316325612,-0.5715659245100098
2017-08-29,4579.02001953125,4625.68017578125,4352.1298828125,4389.2099609375,2486080000,0.04382912405601541,4165.2125244140625,3276.9139990234376,0.03366936620737831,0.9585478862760726,0.059739920725822265,0.1636929844001982
2017-08-30,4565.2998046875,4626.52001953125,4471.41015625,4570.35986328125,1937849984,-0.0030008191758980583,4224.413513183594,3321.4641943359375,0.03392088174301543,1.0011083737783342,0.033975832895352956,-0.7817132224646789
2017-08-31,4703.39013671875,4736.0498046875,4549.39990234375,4555.58984375,1944930048,0.029799367864147074,4277.052014160156,3367.5551953125,0.030926447785989686,0.9685757956128511,0.03968412079759208,-0.759921536049859
2017-09-01,4892.009765625,4892.009765625,4678.52978515625,4701.759765625,2599079936,0.03931965968186678,4327.417004394531,3418.237392578125,0.02938686688447312,0.9611100531039733,0.04363850251665962,0.29724891645264645
2017-09-02,4578.77001953125,4975.0400390625,4469.240234375,4901.419921875,2722139904,-0.06617280669547498,4352.6925048828125,3465.1459912109376,0.03285868952989228,1.0704665010401158,0.11046630482202753,0.5576438561016049
2017-09-03,4582.9599609375,4714.080078125,4417.58984375,4585.27001953125,1933190016,0.000914661686666798,4365.584008789063,3516.827990722656,0.030289697318861438,1.0005040538458638,0.06469404858478173,-0.7452247623301756
2017-09-04,4236.31005859375,4591.6298828125,4108.39990234375,4591.6298828125,2987330048,-0.07865244791780196,4368.303002929688,3562.95779296875,0.03452209736176079,1.0838748390236335,0.11406860541014294,1.1021836752829148
2017-09-05,4376.52978515625,4427.83984375,3998.110107421875,4228.2900390625,2697969920,0.032563502729336564,4368.297998046875,3605.9201904296874,0.033749582669491206,0.9661284731577675,0.09818960624594102,0.5531832235310844
2017-09-06,4597.1201171875,4617.25,4376.58984375,4376.58984375,2172100096,0.04917392208622047,4381.569506835937,3651.4849951171873,0.03537494741345407,0.9520286031654923,0.0523501997153024,-0.3281380078190118
2017-09-07,4599.8798828125,4655.0400390625,4491.330078125,4589.14013671875,1844620032,0.0006001447663004128,4403.532495117188,3698.013994140625,0.03389326566991283,0.9976652116213123,0.03559005128573118,-0.8105822178304419
2017-09-08,4228.75,4661.0,4075.179931640625,4605.16015625,2700890112,-0.08412374960926737,4405.284985351563,3726.2369921875,0.039296852075416853,1.0890121563700856,0.13853267948196868,0.735868763670045
2017-09-09,4226.06005859375,4308.81982421875,4114.10986328125,4229.81005859375,1386230016,-0.0006363103318393091,4412.204992675781,3757.4029931640625,0.03882018535634878,1.0008873513267693,0.04607363791282489,-1.4735741511445253
2017-09-10,4122.93994140625,4245.43994140625,3951.0400390625,4229.33984375,1679090048,-0.024703643884018568,4418.264990234375,3783.6593896484374,0.03893519607410627,1.0258068038477075,0.07140533370062535,-0.8842232401628171
2017-09-11,4161.27001953125,4261.669921875,4099.39990234375,4122.47021484375,1557330048,0.009253833940325928,4421.302490234375,3812.2767919921876,0.03861262892957214,0.9906759704356146,0.038995311231816925,-1.1168265270654985
2017-09-12,4130.81005859375,4344.64990234375,4085.219970703125,4168.8798828125,1864530048,-0.007346793001922602,4420.2669921875,3839.795791015625,0.03855175487156179,1.0092160674731459,0.06280364576456528,-0.4212746112473184
2017-09-13,3882.590087890625,4131.97998046875,3789.919921875,4131.97998046875,2219409920,-0.06197104848606778,4397.662487792969,3865.9179931640624,0.03947660629681368,1.0642328669606262,0.08810099723393361,0.30689432877098005
2017-09-14,3154.949951171875,3920.60009765625,3153.860107421875,3875.3701171875,2716310016,-0.2075298468188717,4336.82998046875,3878.4279931640626,0.059777680145717056,1.2283459887368522,0.24302762392461313,1.2136887181008904
2017-09-15,3637.52001953125,3733.449951171875,2946.6201171875,3166.300048828125,4148069888,0.1423295036032813,4301.085986328125,3897.74279296875,0.06952530521542191,0.8704557038386145,0.21630941678934595,2.9320941296302263
2017-09-16,3625.0400390625,3808.840087890625,3487.7900390625,3637.75,1818400000,-0.003436802629408275,4263.193994140625,3914.0633935546875,0.06943850010373172,1.0035061573942745,0.08856455249281998,-0.7123084284481759
2017-09-17,3582.8798828125,3664.81005859375,3445.639892578125,3606.280029296875,1239149952,-0.011698419937503098,4223.20498046875,3931.1919921875,0.06940397955082105,1.0065310999111716,0.06117150816777595,-1.4826223731762083
2017-09-18,4065.199951171875,4079.22998046875,3591.090087890625,3591.090087890625,1943209984,0.12629601670346902,4197.513977050781,3957.352392578125,0.07499915942785229,0.8833735439890039,0.12007770797040597,-0.39141182048240086
2017-09-19,3924.969970703125,4094.070068359375,3868.8701171875,4073.7900390625,1563980032,-0.0351042298413958,4165.497485351562,3978.344990234375,0.07527572947590024,1.0379162310718812,0.057376222710700725,-0.9116402580863608
2017-09-20,3905.949951171875,4031.389892578125,3857.72998046875,3916.360107421875,1213830016,-0.004857681376487073,4125.625476074219,4002.0987890625,0.07476773029058174,1.0026652047210376,0.04446035261083492,-1.3085140276155343
2017-09-21,3631.0400390625,3916.419921875,3613.6298828125,3901.469970703125,1411480064,-0.07298189967391884,4062.5769897460937,4020.50619140625,0.07514107067875214,1.0744772651172547,0.08338934184286151,-0.9362967358295795
2017-09-22,3630.699951171875,3758.27001953125,3553.530029296875,3628.02001953125,1194829952,-9.366567553529894e-05,4015.173486328125,4037.0255908203126,0.07421518834071639,0.999261869150118,0.056391327564342356,-1.1136876436918695
2017-09-23,3792.39990234375,3819.2099609375,3594.580078125,3629.919921875,928113984,0.04357358460826324,3975.6454833984376,4054.955791015625,0.07520026912622617,0.9571564221462153,0.05923159176163779,-1.336718882692294
2017-09-24,3682.840087890625,3796.14990234375,3666.89990234375,3796.14990234375,768014976,-0.029314820772494088,3947.9719848632812,4063.55439453125,0.07360354629756126,1.0307669656430898,0.035095197433356096,-1.3916887693562061
2017-09-25,3926.070068359375,3950.25,3681.580078125,3681.580078125,1374210048,0.06395472542058253,3925.4489990234374,4077.7969970703125,0.07481634242107867,0.937726534173512,0.06843227889390974,-0.5431332726645696
2017-09-26,3892.35009765625,3969.889892578125,3869.89990234375,3928.409912109375,1043740032,-0.008625829531936302,3890.210498046875,4088.0652001953126,0.07370413896886811,1.0092642782762111,0.02568884805469663,-0.8898524597132487
2017-09-27,4200.669921875,4210.0498046875,3884.820068359375,3892.93994140625,1686880000,0.07623090435074809,3870.25,4103.679799804688,0.07608759351037896,0.9267426419614059,0.07742330208676722,-0.046659376255325
2017-09-28,4174.72998046875,4279.31005859375,4109.7001953125,4197.1298828125,1712320000,-0.006194336903600101,3867.5489990234373,4120.325,0.07375725550210914,1.0053655930918999,0.04062774456665716,0.052762438852334004
2017-09-29,4163.06982421875,4214.6298828125,4039.2900390625,4171.6201171875,1367049984,-0.002796940229908634,3864.3994873046877,4135.960795898438,0.07375882774732864,1.002053843276663,0.04211792046579584,-0.41445712079938835
2017-09-30,4338.7099609375,4358.43017578125,4160.85986328125,4166.10986328125,1207449984,0.04132431925839092,3875.18798828125,4149.722592773437,0.07410715224235791,0.9602185674520278,0.04553664897602636,-0.5931524856104068
2017-10-01,4403.740234375,4403.740234375,4269.81005859375,4341.0498046875,1208210048,0.014877173197663997,3887.3114990234376,4160.103198242187,0.0741445817386309,0.9857642761945523,0.030412823793694546,-0.5638828871472793
2017-10-02,4409.31982421875,4470.22998046875,4377.4599609375,4395.81005859375,1431730048,0.0012662095917030135,3901.2369873046873,4166.82439453125,0.07410735489745365,0.9969360885207746,0.02103953063728761,-0.23752749057441405
2017-10-03,4317.47998046875,4432.47021484375,4258.89013671875,4408.4599609375,1288019968,-0.021048548498460898,3922.981481933594,4166.671396484375,0.07276421628287924,1.021072473035271,0.04020402617041304,-0.3725607311226111
2017-10-04,4229.35986328125,4352.31005859375,4210.419921875,4319.3701171875,1116770048,-0.020621245145205476,3976.7019775390627,4167.619990234375,0.0534215862780274,1.0212822405318847,0.03354884457825914,-0.5292566075443849
2017-10-05,4328.41015625,4362.64013671875,4164.0498046875,4229.8798828125,1161769984,0.023149656085278497,4011.246484375,4166.655595703125,0.044298258394478436,0.977236382440507,0.04588066399957404,-0.581223342030867
2017-10-06,4370.81005859375,4413.27001953125,4320.52978515625,4324.4599609375,1069939968,0.009748054894297626,4048.5349853515627,4167.437998046875,0.0442062254006082,0.9893955360597019,0.02121808843938598,-0.8133900482387025
2017-10-07,4426.89013671875,4443.8798828125,4321.0498046875,4369.35009765625,906928000,0.012748976770246745,4090.735498046875,4172.7633984375,0.04393059552588021,0.987002153366031,0.027746357901721665,-1.2783675799631742
2017-10-08,4610.47998046875,4624.14013671875,4405.64013671875,4429.669921875,1313869952,0.04063463202861561,4117.999499511719,4181.098994140625,0.03540267755344976,0.9607828123406433,0.0473920287964866,0.2648587899893405
2017-10-09,4772.02001953125,4878.7099609375,4564.25,4614.52001953125,1968739968,0.03443773060751759,4160.352001953125,4194.786196289063,0.03452700707569394,0.9669951091245692,0.06589661393926613,2.4353158235870764
2017-10-10,4781.990234375,4922.169921875,4765.10009765625,4776.2099609375,1597139968,0.0020871274361351166,4204.154016113282,4210.391201171875,0.03440686012212384,0.9987912410619434,0.032846119820501646,1.043986218121118
2017-10-11,4826.47998046875,4873.72998046875,4751.6298828125,4789.25,1222279936,0.009260592591038536,4263.926013183594,4224.910400390625,0.02833056130038533,0.992286307905677,0.025297960035129283,-0.19016637757976726
2017-10-12,5446.91015625,5446.91015625,4822.0,4829.580078125,2791610112,0.12093108463263826,4354.7365234375,4250.818203125,0.036776292775259865,0.8866641709857007,0.11472745801267777,3.200877463292411
2017-10-13,5647.2099609375,5840.2998046875,5436.85009765625,5464.16015625,3615480064,0.03611310687508494,4447.477026367187,4277.068798828125,0.03656482991334809,0.9675857979509033,0.0714423068775493,3.200523284758349
2017-10-14,5831.7900390625,5837.7001953125,5591.64013671875,5643.52978515625,1669030016,0.03216238155630449,4554.924523925782,4306.27259765625,0.03474799849706103,0.9677182730096171,0.04219288708022586,0.2047139046195049
2017-10-15,5678.18994140625,5852.47998046875,5478.60986328125,5835.9599609375,1976039936,-0.026691482867168537,4642.530517578125,4332.7883984375,0.03503298931739698,1.0277852662836737,0.06584318612894235,0.6303232206689692
2017-10-16,5725.58984375,5776.22998046875,5544.2099609375,5687.56982421875,2008070016,0.008313063950489405,4734.1925048828125,4359.64259765625,0.034545331003779045,0.993359632707056,0.04052333923019667,0.6102223844676508
2017-10-17,5605.509765625,5800.35009765625,5472.72021484375,5741.580078125,1821570048,-0.021195572848553824,4804.434497070312,4384.09958984375,0.032925536082085836,1.0242743868424655,0.05844783017267121,0.3087814388136755
2017-10-18,5590.68994140625,5603.81982421875,5151.43994140625,5603.81982421875,2399269888,-0.002647296986752327,4875.232495117188,4404.33298828125,0.03281800105592351,1.002348526380484,0.08091664670259123,1.1128003762196053
2017-10-19,5708.52001953125,5744.35009765625,5531.06005859375,5583.740234375,1780540032,0.020857095323062205,4952.5050048828125,4427.197392578125,0.03258333388558644,0.9781414824281379,0.03736345643577407,0.1548626724965896
2017-10-20,6011.4501953125,6060.10986328125,5627.22998046875,5708.10986328125,2354429952,0.0517062173997819,5036.142016601562,4453.35859375,0.03309037052466175,0.9495395749485235,0.07200922718282575,0.923494123356201
2017-10-21,6031.60009765625,6194.8798828125,5965.06982421875,5996.7900390625,2207099904,0.0033463152036217036,5117.535009765625,4476.150400390625,0.03321675850158849,0.9942287190745162,0.038101010490242754,0.6332373136088448
2017-10-22,6008.419921875,6076.259765625,5792.33984375,6036.66015625,2034630016,-0.0038505258934469068,5197.490014648438,4504.7433984375,0.03335342887293246,1.0047001099693758,0.047253674937286896,0.3308460152592223
2017-10-23,5930.31982421875,6075.58984375,5732.47021484375,6006.0,2401840128,-0.013083660993739222,5278.132006835937,4531.690595703125,0.03293939841337097,1.0127615673394512,0.05785853698901509,0.8002518911057939
2017-10-24,5526.64013671875,5935.52001953125,5504.18017578125,5935.52001953125,2735699968,-0.07049808413802779,5342.996020507812,4557.497197265625,0.03742962280066705,1.07398344612596,0.07804739101505766,1.1780234534087755
2017-10-25,5750.7998046875,5754.330078125,5397.8798828125,5524.60009765625,1966989952,0.039758880928574096,5414.115502929688,4584.98259765625,0.037839884068717335,0.9606663916822711,0.06198271673827978,-0.03923585476688296
2017-10-26,5904.830078125,5976.7998046875,5721.22021484375,5747.9501953125,1905040000,0.026431731700242787,5490.81650390625,4611.136796875,0.037920225540159155,0.973431939490744,0.04328314049045521,-0.21400933286197843
2017-10-27,5780.89990234375,5988.39013671875,5728.81982421875,5899.740234375,1710130048,-0.021211310291386017,5558.5169921875,4634.757197265625,0.03877889145519124,1.0205574104445345,0.04490136776019291,-0.6653359005664972
2017-10-28,5753.08984375,5876.72021484375,5689.18994140625,5787.81982421875,1403920000,-0.004822288401198703,5615.647485351563,4665.243994140625,0.03842565150705206,1.0060367526689122,0.0325964444378055,-1.247779398199676
2017-10-29,6153.85009765625,6255.7099609375,5724.580078125,5754.43994140625,2859040000,0.06734084346998825,5684.738989257812,4703.799794921875,0.04014466775284751,0.9350958912044154,0.08630855064454457,1.297914002414687
2017-10-30,6130.52978515625,6214.990234375,6040.85009765625,6114.85009765625,1772150016,-0.003796746882877619,5752.165966796875,4743.951591796875,0.04024808107719486,0.9974423601141348,0.028405397709736706,-0.6422870992847252
2017-10-31,6468.39990234375,6470.43017578125,6103.330078125,6132.02001953125,2311379968,0.05364759642581373,5834.261962890625,4790.094189453125,0.04127530615574461,0.9479964306643106,0.05675284509283904,0.24158880499878363
2017-11-01,6767.31005859375,6767.31005859375,6377.8798828125,6440.97021484375,2870320128,0.04517490778615678,5900.281958007812,4842.824189453125,0.0338083523164456,0.9517770220479873,0.057545785904506604,1.2998641945547793
2017-11-02,7078.5,7367.330078125,6758.72021484375,6777.77001953125,4653770240,0.04495834544204169,5971.846459960938,4906.742387695313,0.03421163466909937,0.9575150130015186,0.08598006121088507,3.468396787964865
2017-11-03,7207.759765625,7461.2900390625,7002.93994140625,7087.52978515625,3369860096,0.018096170044845903,6040.644946289062,4987.798583984375,0.03390326715361994,0.9833193690719069,0.06359120067266913,1.4384046532654389
2017-11-04,7379.9501953125,7492.85986328125,7031.27978515625,7164.47998046875,2483800064,0.023608699089706,6125.732958984375,5062.6471875,0.032841003797116845,0.9708032968866633,0.06254514812554973,0.1821677302699086
2017-11-05,7407.41015625,7617.47998046875,7333.18994140625,7404.52001953125,2380410112,0.003713981650421861,6209.823974609375,5138.29458984375,0.032892397046700425,0.9996098316877577,0.038379141031178135,0.013004798988003398
2017-11-06,7022.759765625,7445.77001953125,7007.31005859375,7403.22021484375,3111899904,-0.053324601848219855,6280.686474609375,5207.0921875,0.035337745527698035,1.0541753472874051,0.06243413922311191,0.9362952211223008
2017-11-07,7144.3798828125,7253.31982421875,7023.10009765625,7023.10009765625,2326340096,0.017169747457020566,6358.3709716796875,5268.675786132812,0.035204542619099215,0.9830244489870958,0.03222389211362461,-0.14615654651682888
2017-11-08,7459.68994140625,7776.419921875,7114.02001953125,7141.3798828125,4602200064,0.043187833291546796,6445.929467773438,5339.370185546875,0.035839901513815754,0.9573293178276865,0.08879724325631674,2.380049980667471
2017-11-09,7143.580078125,7446.830078125,7101.52001953125,7446.830078125,3226249984,-0.04329978834888477,6502.535961914063,5404.122788085938,0.036776299677671535,1.0424507035244988,0.04833851581662184,0.7063661468917122
2017-11-10,6618.14013671875,7312.0,6436.8701171875,7173.72998046875,5208249856,-0.07639967782768012,6531.862963867187,5463.864790039062,0.041410125537178995,1.0839495435685138,0.13223199641196873,2.3650084115118717
2017-11-11,6357.60009765625,6873.14990234375,6204.22021484375,6618.60986328125,4908680192,-0.040163421356786085,6549.32197265625,5518.40279296875,0.04258150396183243,1.0410547630577176,0.10521732685681238,1.782111101924355
2017-11-12,5950.06982421875,6625.0498046875,5519.009765625,6295.4501953125,8957349888,-0.0662480083528882,6550.30947265625,5561.55619140625,0.04520544917381797,1.0580464400078025,0.18588690078233228,3.272046901703518
2017-11-13,6559.490234375,6811.18994140625,5844.2900390625,5938.25,6263249920,0.0975099371105213,6601.951977539063,5619.0891943359375,0.04695918373321162,0.9052913851263332,0.14740473234897314,1.524716382907511
2017-11-14,6635.75,6764.97998046875,6461.75,6561.47998046875,3197110016,0.01155880655935634,6646.199487304688,5673.28279296875,0.04639326677860059,0.9888075922795088,0.04569641419112384,-0.15175127169838712
2017-11-15,7315.5400390625,7342.25,6634.759765625,6634.759765625,4200880128,0.09752915968167002,6716.7349853515625,5741.746591796875,0.05049090074012075,0.906940530732883,0.09671059560842295,0.3377187068739917
2017-11-16,7871.68994140625,7967.3798828125,7176.580078125,7323.240234375,5123809792,0.07327191344658618,6821.274487304688,5815.1669921875,0.05175126435457272,0.9303263071699098,0.10046124918205637,0.7651701961478445
2017-11-17,7708.990234375,8004.58984375,7561.08984375,7853.56982421875,4651670016,-0.02088556075564038,6919.069506835937,5885.852197265625,0.052204869396938365,1.0187546728492478,0.05753023243205034,0.42800825675081183
2017-11-18,7790.14990234375,7884.990234375,7463.43994140625,7697.2099609375,3667190016,0.010472891923132355,7000.884497070312,5958.393798828125,0.05071024750196323,0.9880695567387878,0.054113245348709156,-0.1765326100814198
2017-11-19,8036.490234375,8101.91015625,7694.10009765625,7766.02978515625,3149319936,0.031132347250235382,7096.18251953125,6032.349404296875,0.05074668498284252,0.9663459493720415,0.05074479613617865,-0.5470811406283828
2017-11-20,8200.6396484375,8336.8603515625,7949.35986328125,8039.06982421875,3488450048,0.020219707267558867,7182.794506835938,6108.287392578125,0.04989943894367252,0.9802978997803501,0.047252471135600015,-0.38435750186161016
2017-11-21,8071.259765625,8348.66015625,7762.7099609375,8205.740234375,4277609984,-0.01590258224989855,7247.9919921875,6181.52619140625,0.049621721875606394,1.0166616454748172,0.07259711771488583,0.07461108265536448
2017-11-22,8253.5498046875,8302.259765625,8075.47021484375,8077.9501953125,3633530112,0.02233381227401497,7306.744482421875,6260.247587890625,0.04900837782759763,0.978724353335183,0.027477819380510398,-0.3095291102137919
2017-11-23,8038.77001953125,8267.400390625,8038.77001953125,8232.3798828125,4225179904,-0.02636729831656395,7348.294995117188,6336.435791015625,0.049516817940453706,1.0240845132788785,0.02844096429407265,0.04629690194474393
2017-11-24,8253.6904296875,8374.16015625,7940.93017578125,8074.02001953125,5058610176,0.02638433629480957,7391.982006835938,6414.941396484375,0.0495742293361546,0.978231506053341,0.052489245163651346,0.5192199942266846
